local_id,paper_id,title,year,first_author,institution,country,venue,subtopic,citations,references,n_authors,author_share
P0644,https://openalex.org/W4411415009,The Landscape of Medical AI in China,2025,Yue Qiu,Tsinghua University,CN,NEJM AI,Artificial Intelligence in Healthcare and Education,1,7,5,0.2
P0646,https://openalex.org/W4387773384,"MechGPT, a Language-Based Strategy for Mechanics and Materials Modeling That Connects Knowledge Across Scales, Disciplines, and Modalities",2023,Markus J. Buehler,Massachusetts Institute Of Technology,US,Applied Mechanics Reviews,Machine Learning in Materials Science,74,44,1,1.0
P0647,https://openalex.org/W4387776745,Designing an AI Healthcare System: EHR and Priority-Based Medical Segmentation Approach,2023,Zarif Bin Akhtar,American International University-Bangladesh,BD,Medika Teknika Jurnal Teknik Elektromedik Indonesia,Artificial Intelligence in Healthcare,2,17,1,1.0
P0648,https://openalex.org/W4408420275,Bioethics Artificial Intelligence Advisory (BAIA): An Agentic Artificial Intelligence (AI) Framework for Bioethical Clinical Decision Support,2025,Taposh P Dutta Roy,Boston University,US,Cureus,Artificial Intelligence in Healthcare and Education,3,29,1,1.0
P0649,https://openalex.org/W4395055626,Molecular graph transformer: stepping beyond ALIGNN into long-range interactions,2024,Marco Anselmi,Queen Mary University Of London,GB,Digital Discovery,Machine Learning in Materials Science,1,63,4,0.25
P0650,https://openalex.org/W4404067318,Expert review of AI-generated responses to the top ten patient complaints in primary care,2024,Monica Gillie,Stanford University,US,Academia Medicine,Artificial Intelligence in Healthcare and Education,2,8,2,0.5
P0651,https://openalex.org/W4410755245,Bridging the gap between scientists and clinicians: addressing collaboration challenges in clinical AI integration,2025,Mia Gisselbaek,University Hospital Of Geneva,CH,BMC Anesthesiology,Artificial Intelligence in Healthcare and Education,2,24,6,0.1666666666666666
P0653,https://openalex.org/W4387144847,"Opportunities, Challenges, and Future Directions of Generative Artificial Intelligence in Medical Education: Scoping Review",2023,Carl Preiksaitis,Stanford University,US,JMIR Medical Education,Artificial Intelligence in Healthcare and Education,260,65,2,0.5
P0655,https://openalex.org/W4409862668,Potential for near-term AI risks to evolve into existential threats in healthcare,2025,Vallijah Subasri,University Health Network,CA,BMJ Health & Care Informatics,Artificial Intelligence in Healthcare and Education,1,20,4,0.25
P0657,https://openalex.org/W4386045865,Assessing the Utility of ChatGPT Throughout the Entire Clinical Workflow: Development and Usability Study,2023,Arya Rao,Harvard University,US,Journal of Medical Internet Research,Artificial Intelligence in Healthcare and Education,309,27,9,0.1111111111111111
P0658,https://openalex.org/W4406658975,Current applications and challenges in large language models for patient care: a systematic review,2025,Felix Busch,Klinikum Rechts Der Isar,DE,Communications Medicine,Artificial Intelligence in Healthcare and Education,77,134,14,0.0714285714285714
P0659,https://openalex.org/W4295952257,Addressing the “elephant in the room” of AI clinical decision support through organisation-level regulation,2022,Joe Zhang,Imperial College London,GB,PLOS Digital Health,Artificial Intelligence in Healthcare and Education,3,16,6,0.1666666666666666
P0660,https://openalex.org/W4385702791,"Generative BigSMILES: An Extension for Polymer Informatics, Computer Simulations &amp;amp; ML/AI",2023,Ludwig Schneider,University Of Chicago,US,Unknown,Machine Learning in Materials Science,3,30,4,0.25
P0661,https://openalex.org/W4406624782,Discrepancies in reported results between trial registries and journal articles for AI clinical research,2025,Zixuan He,Peking University,CN,EClinicalMedicine,Artificial Intelligence in Healthcare and Education,3,32,4,0.25
P0662,https://openalex.org/W2995162454,Integrating artificial intelligence into the clinical practice of radiology: challenges and recommendations,2020,Michael P. Recht,New York University,US,European Radiology,Artificial Intelligence in Healthcare and Education,215,38,7,0.1428571428571428
P0665,https://openalex.org/W3138478484,Nurturing diversity and inclusion in AI in Biomedicine through a virtual summer program for high school students,2021,Tomiko Oskotsky,University Of California San Francisco Medical Center,US,bioRxiv (Cold Spring Harbor Laboratory),Artificial Intelligence in Healthcare and Education,2,20,19,0.0526315789473684
P0666,https://openalex.org/W4411542012,The Medium is the Message: How Non-Clinical Information Shapes Clinical Decisions in LLMs,2025,Abinitha Gourabathina,Massachusetts Institute Of Technology,US,Unknown,Artificial Intelligence in Healthcare and Education,1,49,4,0.25
P0667,https://openalex.org/W3094316170,Perceptions of Artificial Intelligence Among Healthcare Staff: A Qualitative Survey Study,2020,Simone Castagno,The Royal Free Hospital,GB,Frontiers in Artificial Intelligence,Artificial Intelligence in Healthcare and Education,238,22,2,0.5
P0668,https://openalex.org/W3083854974,Implications of the artificial intelligence extensions to the guidelines for consolidated standards of reporting trials and for standard protocol item recommendations for interventional trials (the CONSORT-AI and SPIRIT-AI extensions),2020,Ameenat Lola Solebo,Nihr Biomedical Research Centre At The Royal Marsden And The Icr,,EClinicalMedicine,Artificial Intelligence in Healthcare and Education,2,11,2,0.5
P0669,https://openalex.org/W4411158109,"Curriculum check, 2025—equipping radiology residents for AI challenges of tomorrow",2025,Vasantha Kumar Venugopal,Amrita Vishwa Vidyapeetham,IN,Abdominal Radiology,Artificial Intelligence in Healthcare and Education,1,24,4,0.25
P0670,https://openalex.org/W4385190659,AUTOGEN: A Personalized Large Language Model for Academic Enhancement—Ethics and Proof of Principle,2023,Sebastian Porsdam Mann,University Of Oxford,GB,The American Journal of Bioethics,Artificial Intelligence in Healthcare and Education,85,27,5,0.2
P0674,https://openalex.org/W4411990041,Generative AI in healthcare education: How AI literacy gaps could compromise learning and patient safety,2025,Daniel Rodger,London South Bank University,GB,Nurse Education in Practice,Artificial Intelligence in Healthcare and Education,1,55,6,0.1666666666666666
P0675,https://openalex.org/W4412587677,A Platform for Interactive AI Character Experiences,2025,Rafael Wampfler,Eth Zurich,CH,Unknown,Artificial Intelligence in Games,1,43,6,0.1666666666666666
P0676,https://openalex.org/W4399122597,ChatGPT<i>versus</i>Bing: a clinician assessment of the accuracy of AI platforms when responding to COPD questions,2024,Arouba Imtiaz,University Hospital Of Wales,GB,European Respiratory Journal,Artificial Intelligence in Healthcare and Education,4,9,10,0.1
P0677,https://openalex.org/W2946775412,Ten Ways Artificial Intelligence Will Transform Primary Care,2019,Steven Y. Lin,Stanford University,US,Journal of General Internal Medicine,Artificial Intelligence in Healthcare and Education,224,28,3,0.3333333333333333
P0679,https://openalex.org/W4411886794,"How AI is used in FDA-authorized medical devices: a taxonomy across 1,016 authorizations",2025,Rohan Singh,Dana-Farber Cancer Institute,US,npj Digital Medicine,Artificial Intelligence in Healthcare and Education,1,19,5,0.2
P0681,https://openalex.org/W4221106857,Legal and Ethical Consideration in Artificial Intelligence in Healthcare: Who Takes Responsibility?,2022,Nithesh Naik,Manipal Academy Of Higher Education,IN,Frontiers in Surgery,Artificial Intelligence in Healthcare and Education,730,38,14,0.0714285714285714
P0683,https://openalex.org/W4402700886,Evolution of radiology staff perspectives during artificial intelligence (AI) implementation for expedited lung cancer triage,2024,D Togher,Epsom And St Helier University Hospitals Nhs Trust,GB,Clinical Radiology,Artificial Intelligence in Healthcare and Education,2,18,12,0.0833333333333333
P0684,https://openalex.org/W4386637335,Considerations for addressing bias in artificial intelligence for health equity,2023,Michael D. Abràmoff,University Of Iowa,US,npj Digital Medicine,Artificial Intelligence in Healthcare and Education,225,41,8,0.125
P0685,https://openalex.org/W4387338559,Evaluating the Human Safety Net: Observational study of Physician Responses to Unsafe AI Recommendations in high-fidelity Simulation,2023,Paul Festor,Imperial College London,GB,bioRxiv (Cold Spring Harbor Laboratory),Artificial Intelligence in Healthcare and Education,2,28,5,0.2
P0686,https://openalex.org/W4220933981,Artificial Intelligence in Fracture Detection: A Systematic Review and Meta-Analysis,2022,Rachel Y. L. Kuo,Nuffield Orthopaedic Centre,GB,Radiology,Artificial Intelligence in Healthcare and Education,233,64,9,0.1111111111111111
P0689,https://openalex.org/W4407871188,Bring a ‘Patient’s Medical AI Journey’ to the Hill,2025,Ian Stevens,Harvard University,US,The American Journal of Bioethics,Artificial Intelligence in Healthcare and Education,1,6,4,0.25
P0690,https://openalex.org/W2905136983,Artificial Intelligence and the Future of Primary Care: Exploratory Qualitative Study of UK General Practitioners’ Views,2018,Charlotte Blease,University College Dublin,IE,Journal of Medical Internet Research,Artificial Intelligence in Healthcare and Education,254,47,6,0.1666666666666666
P0692,https://openalex.org/W4400129564,Generative AI and academic skills support at UCL: an institutional approach,2024,Angela Young,University College London,GB,Journal of EAHIL,Artificial Intelligence in Healthcare and Education,1,3,4,0.25
P0693,https://openalex.org/W4402170263,What Do We Do with Physicians When Autonomous AI-Enabled Workflow is Better for Patient Outcomes?,2024,Michael D. Abramoff,University Of Iowa,US,The American Journal of Bioethics,Artificial Intelligence in Healthcare and Education,3,18,2,0.5
P0694,https://openalex.org/W4392681182,How Is ChatGPT’s Behavior Changing Over Time?,2024,Lingjiao Chen,Stanford University,US,Harvard Data Science Review,Artificial Intelligence in Healthcare and Education,213,0,3,0.3333333333333333
P0696,https://openalex.org/W4401831953,Radiology staff perspectives are a key determinant for successful AI adoption in clinical practice,2024,Michail E Klontzas,Foundation For Research And Technology Hellas,GR,European Journal of Radiology,Artificial Intelligence in Healthcare and Education,2,10,2,0.5
P0699,https://openalex.org/W4406152280,A generalist medical language model for disease diagnosis assistance,2025,Xiaohong Liu,Beijing University Of Posts And Telecommunications,CN,Nature Medicine,Machine Learning in Healthcare,52,65,24,0.0416666666666666
P0702,https://openalex.org/W2810095012,Modeling Language Variation and Universals: A Survey on Typological Linguistics for Natural Language Processing,2019,Edoardo Maria Ponti,University Of Cambridge,GB,Computational Linguistics,Natural Language Processing Techniques,133,203,8,0.125
P0703,https://openalex.org/W4414556200,TrialBench: Multi-Modal AI-Ready Datasets for Clinical Trial Prediction,2025,Jintai Chen,Hong Kong University Of Science And Technology,HK,Scientific Data,Machine Learning in Healthcare,1,39,16,0.0625
P0704,https://openalex.org/W4412073615,AI-driven design of multiprincipal element alloys for optimal water splitting,2025,Jihoon Kim,Korea Advanced Institute Of Science And Technology,KR,Proceedings of the National Academy of Sciences,Machine Learning in Materials Science,1,48,5,0.2
P0705,https://openalex.org/W4413733989,AI assisted prediction of unplanned intensive care admissions using natural language processing in elective neurosurgery,2025,Julia Ive,University College London,GB,npj Digital Medicine,Artificial Intelligence in Healthcare and Education,1,64,10,0.1
P0707,https://openalex.org/W4396746678,Medical education with large language models in ophthalmology: custom instructions and enhanced retrieval capabilities,2024,Mertcan Sevgi,Moorfields Eye Hospital,GB,British Journal of Ophthalmology,Artificial Intelligence in Healthcare and Education,23,45,3,0.3333333333333333
P0708,https://openalex.org/W4413417961,Clinician Perspectives on AI-Generated Drafts of Patient Test Result Explanations,2025,Shreya J. Shah,Stanford Health Care,US,JAMA Network Open,Artificial Intelligence in Healthcare and Education,1,6,16,0.0625
P0709,https://openalex.org/W4410252116,Insights Into the Current and Future State of AI Adoption Within Health Systems in Southeast Asia: Cross-Sectional Qualitative Study,2025,Mochammad Fadjar Wibowo,Singhealth Duke-Nus Academic Medical Centre,SG,Journal of Medical Internet Research,Artificial Intelligence in Healthcare and Education,2,29,6,0.1666666666666666
P0710,https://openalex.org/W2181262297,A Report on the 2017 Native Language Identification Shared Task,2017,Shervin Malmasi,Macquarie University,AU,Unknown,Natural Language Processing Techniques,158,59,8,0.125
P0711,https://openalex.org/W4390824394,Generative Retrieval-Augmented Ontologic Graph and Multiagent Strategies for Interpretive Large Language Model-Based Materials Design,2024,Markus J. Buehler,Massachusetts Institute Of Technology,US,ACS Engineering Au,Machine Learning in Materials Science,39,73,1,1.0
P0712,https://openalex.org/W4393431546,Survey of patient advocacy groups regarding the use of AI in cancer screening,2021,Jonathan Birch,London School Of Economics And Political Science,GB,Zenodo (CERN European Organization for Nuclear Research),Artificial Intelligence in Healthcare and Education,1,0,4,0.25
P0714,https://openalex.org/W4391484841,Cross-sectoral strategies for managing AI-driven content in plastic surgery,2024,Ravi Dhawan,Harvard University,US,Journal of Plastic Reconstructive & Aesthetic Surgery,Artificial Intelligence in Healthcare and Education,1,4,3,0.3333333333333333
P0715,https://openalex.org/W4400047099,Large Legal Fictions: Profiling Legal Hallucinations in Large Language Models,2024,Matthew Dahl,Stanford Medicine,US,The Journal of Legal Analysis,Artificial Intelligence in Law,99,158,4,0.25
P0716,https://openalex.org/W3081126843,Developing a delivery science for artificial intelligence in healthcare,2020,Ron C. Li,Stanford Medicine,US,npj Digital Medicine,Artificial Intelligence in Healthcare and Education,168,16,3,0.3333333333333333
P0717,https://openalex.org/W4413346095,Is the FDA regulation of cardiology AI devices supporting cardiovascular innovation: a scoping review,2025,Ahmed Hussain,Queen Elizabeth Hospital,GB,Heart,Artificial Intelligence in Healthcare and Education,1,28,8,0.125
P0720,https://openalex.org/W4404467751,AI Devices in Neurology—Moving From Diagnosis to Prognosis,2024,James M. Hillis,Harvard University,US,JAMA Neurology,Artificial Intelligence in Healthcare and Education,1,4,3,0.3333333333333333
P0721,https://openalex.org/W4391215071,"Complications Following Body Contouring: Performance Validation of Bard, a Novel AI Large Language Model, in Triaging and Managing Postoperative Patient Concerns",2024,Jad Abi-Rafeh,Mcgill University Health Centre,CA,Aesthetic Plastic Surgery,Artificial Intelligence in Healthcare and Education,4,30,6,0.1666666666666666
P0723,https://openalex.org/W4414589618,Deploying AI in the ICU: learning from successes and failures,2025,Matthieu Komorowski,Charing Cross Hospital,GB,Intensive Care Medicine,Artificial Intelligence in Healthcare and Education,1,16,2,0.5
P0724,https://openalex.org/W4390531926,The role of artificial intelligence in generating original scientific research,2024,Moe Elbadawi,University College London,GB,International Journal of Pharmaceutics,Artificial Intelligence in Healthcare and Education,44,67,4,0.25
P0726,https://openalex.org/W4397003497,Clinical Text Datasets for Medical Artificial Intelligence and Large Language Models — A Systematic Review,2024,Jiageng Wu,Second Affiliated Hospital Of Zhejiang University,CN,NEJM AI,Machine Learning in Healthcare,36,60,13,0.0769230769230769
P0727,https://openalex.org/W2962411443,Artificial Intelligence for Clinical Trial Design,2019,Stefan Harrer,Ibm Research - Australia,AU,Trends in Pharmacological Sciences,Artificial Intelligence in Healthcare and Education,548,84,4,0.25
P0728,https://openalex.org/W3034855613,Introduction to artificial intelligence in ultrasound imaging in obstetrics and gynecology,2020,L. Drukker,John Radcliffe Hospital,GB,Ultrasound in Obstetrics and Gynecology,Artificial Intelligence in Healthcare and Education,190,63,3,0.3333333333333333
P0729,https://openalex.org/W4200473452,Artificial Intelligence in Medicine: A Multinational Multi-Center Survey on the Medical and Dental Students' Perception,2021,Sotirios Bisdas,National Hospital For Neurology And Neurosurgery,GB,Frontiers in Public Health,Artificial Intelligence in Healthcare and Education,167,35,21,0.0476190476190476
P0730,https://openalex.org/W4307846218,Artificial intelligence for strengthening healthcare systems in low- and middle-income countries: a systematic scoping review,2022,Tadeusz Ciecierski-Holmes,Heidelberg University,DE,npj Digital Medicine,Artificial Intelligence in Healthcare and Education,178,69,5,0.2
P0731,https://openalex.org/W3155682407,Is Supervised Syntactic Parsing Beneficial for Language Understanding Tasks? An Empirical Investigation,2021,Goran Glavaš,University Of Mannheim,DE,Unknown,Natural Language Processing Techniques,53,55,2,0.5
P0732,https://openalex.org/W4400813238,HEalthRecordBERT (HERBERT): Leveraging Transformers on Electronic Health Records for Chronic Kidney Disease Risk Stratification,2024,Alex Moore,Imperial College London,GB,ACM Transactions on Computing for Healthcare,Machine Learning in Healthcare,1,34,5,0.2
P0734,https://openalex.org/W4410258125,Assessing the impact of AI on physician decision-making for mental health treatment in primary care,2025,Katie Ryan,Stanford University,US,npj Mental Health Research,Artificial Intelligence in Healthcare and Education,1,30,4,0.25
P0735,https://openalex.org/W4393054030,"Current safeguards, risk mitigation, and transparency measures of large language models against the generation of health disinformation: repeated cross sectional analysis",2024,Bradley D Menz,Flinders University,AU,BMJ,Artificial Intelligence in Healthcare and Education,65,19,14,0.0714285714285714
P0737,https://openalex.org/W4389180454,An Introduction to Generative Artificial Intelligence in Mental Health Care: Considerations and Guidance,2023,Darlene R. King,The University Of Texas Southwestern Medical Center,US,Current Psychiatry Reports,Machine Learning in Healthcare,51,8,7,0.1428571428571428
P0741,https://openalex.org/W2895083984,Framing the challenges of artificial intelligence in medicine,2018,Kun-Hsing Yu,Harvard University,US,BMJ Quality & Safety,Artificial Intelligence in Healthcare and Education,212,21,2,0.5
P0743,https://openalex.org/W4206636637,Perceptions and Needs of Artificial Intelligence in Health Care to Increase Adoption: Scoping Review,2022,Han Shi Jocelyn Chew,National University Of Singapore,SG,Journal of Medical Internet Research,Artificial Intelligence in Healthcare and Education,177,60,2,0.5
P0745,https://openalex.org/W4407135263,Large Language Models for Chatbot Health Advice Studies,2025,Bright Huo,Mcmaster University,CA,JAMA Network Open,Artificial Intelligence in Healthcare and Education,49,186,13,0.0769230769230769
P0747,https://openalex.org/W4400778756,Embracing Real AI: A call to action for medical physicists in healthcare,2024,Dee H. Wu,University Of Oklahoma Health Sciences Center,US,Journal of Applied Clinical Medical Physics,Artificial Intelligence in Healthcare and Education,1,11,6,0.1666666666666666
P0749,https://openalex.org/W4389403907,Legalbench: A Collaboratively Built Benchmark for Measuring Legal Reasoning in Large Language Models,2023,Neel Guha,Stanford University,US,SSRN Electronic Journal,Artificial Intelligence in Law,97,109,40,0.025
P0752,https://openalex.org/W4410196924,A deployment safety case for AI-assisted prostate cancer diagnosis,2025,Yan Jia,University Of York,GB,Computers in Biology and Medicine,Artificial Intelligence in Healthcare and Education,1,40,7,0.1428571428571428
P0753,https://openalex.org/W4387976765,Close to Refuge: Integrating AI and Human Insights for Intervention and Prevention: A Conversation With Seema Iyer,2023,Seema Iyer,Harvard University,US,Harvard Data Science Review,Artificial Intelligence in Healthcare and Education,1,0,3,0.3333333333333333
P0755,https://openalex.org/W3156313717,"Addressing Fairness, Bias, and Appropriate Use of Artificial Intelligence and Machine Learning in Global Health",2021,Richard Ribón Fletcher,Massachusetts Institute Of Technology,US,Frontiers in Artificial Intelligence,Artificial Intelligence in Healthcare and Education,252,45,3,0.3333333333333333
P0756,https://openalex.org/W4400573803,Beyond the Black Box: Avenues for Transparency in Regulating Radiological AI/ML-enabled SaMD via the FDA 510(k) Pathway,2024,Alaa Youssef,Stanford University,US,bioRxiv (Cold Spring Harbor Laboratory),Artificial Intelligence in Healthcare and Education,2,25,5,0.2
P0757,https://openalex.org/W4376870022,Lessons on regulation and implementation from the first FDA-cleared autonomous AI - Interview with Chairman and Founder of Digital Diagnostics Michael Abramoff,2023,Kaushik P. Venkatesh,Harvard University,US,Healthcare,Machine Learning in Healthcare,3,9,2,0.5
P0758,https://openalex.org/W4316020916,Self-Aware SGD: Reliable Incremental Adaptation Framework For Clinical AI Models,2023,Anshul Thakur,University Of Oxford,GB,Unknown,Machine Learning in Healthcare,1,38,5,0.2
P0759,https://openalex.org/W4410225416,Differences in Expert Perspectives on AI Training in Medical Education: Secondary Analysis of a Multinational Delphi Study,2025,Qi Chwen Ong,Imperial College London,GB,Journal of Medical Internet Research,Artificial Intelligence in Healthcare and Education,1,8,5,0.2
P0760,https://openalex.org/W4316020956,Self-Aware SGD: Reliable Incremental Adaptation Framework For Clinical AI Models,2023,Anshul Thakur,University Of Oxford,GB,Unknown,Machine Learning in Healthcare,1,47,5,0.2
P0761,https://openalex.org/W3157129994,Artificial intelligence in oncology: Path to implementation,2021,Isaac S. Chua,Brigham And Women'S Hospital,US,Cancer Medicine,Artificial Intelligence in Healthcare and Education,146,89,9,0.1111111111111111
P0762,https://openalex.org/W4401881912,"A foggy minefield: Experiences of regulation among developers of AI and other medical software in the UK, survey and focus group study",2024,Henry Ww Potts,University College London,GB,bioRxiv (Cold Spring Harbor Laboratory),Artificial Intelligence in Healthcare and Education,2,8,9,0.1111111111111111
P0763,https://openalex.org/W4306179830,SELFIES and the future of molecular string representations,2022,Mario Krenn,Max Planck Institute For The Science Of Light,DE,Patterns,Machine Learning in Materials Science,219,198,31,0.032258064516129
P0764,https://openalex.org/W4379508361,The Advent of Generative Language Models in Medical Education,2023,Mert Karabacak,Mount Sinai Health System,US,JMIR Medical Education,Artificial Intelligence in Healthcare and Education,174,12,5,0.2
P0765,https://openalex.org/W4206410242,Implementation Frameworks for Artificial Intelligence Translation Into Health Care Practice: Scoping Review,2021,Fábio Gama,Universidade Do Estado De Santa Catarina,BR,Journal of Medical Internet Research,Artificial Intelligence in Healthcare and Education,177,47,6,0.1666666666666666
P0768,https://openalex.org/W4319162181,Learning local equivariant representations for large-scale atomistic dynamics,2023,Albert Musaelian,Harvard University Press,US,Nature Communications,Machine Learning in Materials Science,454,63,7,0.1428571428571428
P0770,https://openalex.org/W2950866572,Counterfactual Data Augmentation for Mitigating Gender Stereotypes in Languages with Rich Morphology,2019,Ran Zmigrod,University Of Cambridge,GB,Unknown,Natural Language Processing Techniques,200,30,4,0.25
P0771,https://openalex.org/W4283801824,Shifting machine learning for healthcare from development to deployment and from models to data,2022,Angela Zhang,Cardiovascular Institute Of The South,US,Nature Biomedical Engineering,Machine Learning in Healthcare,326,146,4,0.25
P0773,https://openalex.org/W4410092463,"More Fragmented, More Complex: State Regulation of AI in Health Care",2025,David Blumenthal,Harvard University,US,NEJM AI,Artificial Intelligence in Healthcare and Education,1,4,2,0.5
P0775,https://openalex.org/W4409151921,AI to Assist in the Fetal Anomaly Ultrasound Scan: A Randomized Controlled Trial,2025,Thomas G. Day,Evelina London Children'S Healthcare,GB,NEJM AI,Artificial Intelligence in Healthcare and Education,1,25,27,0.037037037037037
P0776,https://openalex.org/W4366587927,"The impact of artificial intelligence on the person-centred, doctor-patient relationship: some problems and solutions",2023,Aurelia Sauerbrei,University Of Oxford,GB,BMC Medical Informatics and Decision Making,Artificial Intelligence in Healthcare and Education,181,68,4,0.25
P0777,https://openalex.org/W4387914853,A Large Language Model Screening Tool to Target Patients for Best Practice Alerts: Development and Validation,2023,Thomas Savage,Stanford Medicine,US,JMIR Medical Informatics,Machine Learning in Healthcare,26,11,3,0.3333333333333333
P0778,https://openalex.org/W3038043535,The European artificial intelligence strategy: implications and challenges for digital health,2020,I Glenn Cohen,Harvard University,US,The Lancet Digital Health,Artificial Intelligence in Healthcare and Education,151,25,4,0.25
P0779,https://openalex.org/W3037480398,Latent bias and the implementation of artificial intelligence in medicine,2020,Matthew Decamp,University Of Colorado Anschutz Medical Campus,US,Journal of the American Medical Informatics Association,Artificial Intelligence in Healthcare and Education,185,11,2,0.5
P0780,https://openalex.org/W4405385301,Assessing the impact of information on patient attitudes toward artificial intelligence-based clinical decision support (AI/CDS): a pilot web-based SMART vignette study,2024,Bohye Kim,Stanford University,US,Journal of Medical Ethics,Artificial Intelligence in Healthcare and Education,2,35,3,0.3333333333333333
P0781,https://openalex.org/W4396732548,"Performance of artificial intelligence in bariatric surgery: comparative analysis of ChatGPT-4, Bing, and Bard in the American Society for Metabolic and Bariatric Surgery textbook of bariatric surgery questions",2024,Yung Lee,Mcmaster University,CA,Surgery for Obesity and Related Diseases,Artificial Intelligence in Healthcare and Education,27,13,9,0.1111111111111111
P0784,https://openalex.org/W4405894594,Use of large language models as artificial intelligence tools in academic research and publishing among global clinical researchers,2024,Tanisha Mishra,"Kasturba Medical College, Manipal",IN,Scientific Reports,Artificial Intelligence in Healthcare and Education,18,26,9,0.1111111111111111
P0785,https://openalex.org/W4400870353,Investigating Data Diversity and Model Robustness of AI Applications in Palliative Care and Hospice: Protocol for Scoping Review,2024,Selen Bozkurt,Emory University,US,JMIR Research Protocols,Artificial Intelligence in Healthcare and Education,1,13,12,0.0833333333333333
P0786,https://openalex.org/W4296776307,Integrated multimodal artificial intelligence framework for healthcare applications,2022,Luis R. Soenksen,Abdul Latif Jameel Poverty Action Lab,US,npj Digital Medicine,Machine Learning in Healthcare,193,46,10,0.1
P0788,https://openalex.org/W4402581564,"Whether Designated as Research or Not, Who Resolves Ethical Considerations Emerging with Healthcare AI?",2024,Danton Char,Stanford University,US,The American Journal of Bioethics,Artificial Intelligence in Healthcare and Education,1,7,1,1.0
P0791,https://openalex.org/W4304607335,GenSLMs: Genome-scale language models reveal SARS-CoV-2 evolutionary dynamics,2022,Maxim Zvyagin,Argonne National Laboratory,US,bioRxiv (Cold Spring Harbor Laboratory),Machine Learning in Bioinformatics,34,54,34,0.0294117647058823
P0792,https://openalex.org/W4388722291,Black Box Warning: Large Language Models and the Future of Infectious Diseases Consultation,2023,Ilan S Schwartz,Duke University,US,Clinical Infectious Diseases,Artificial Intelligence in Healthcare and Education,97,45,4,0.25
P0793,https://openalex.org/W4412641958,Ethical decision-making for AI in mental health: the Integrated Ethical Approach for Computational Psychiatry (IEACP) framework,2025,Andrea Putica,La Trobe University,AU,Psychological Medicine,Artificial Intelligence in Healthcare and Education,1,77,5,0.2
P0794,https://openalex.org/W2997048718,A lesson in implementation: A pre-post study of providers’ experience with artificial intelligence-based clinical decision support,2019,Santiago Romero-Brufau,Harvard University,US,International Journal of Medical Informatics,Artificial Intelligence in Healthcare and Education,127,17,6,0.1666666666666666
P0795,https://openalex.org/W4318765555,The Diagnostic and Triage Accuracy of the GPT-3 Artificial Intelligence Model,2023,David M Levine,Brigham And Women'S Hospital,US,bioRxiv (Cold Spring Harbor Laboratory),Artificial Intelligence in Healthcare and Education,104,34,7,0.1428571428571428
P0796,https://openalex.org/W4385751981,"Large Language Models and Artificial Intelligence: A Primer for Plastic Surgeons on the Demonstrated and Potential Applications, Promises, and Limitations of ChatGPT",2023,Jad Abi-Rafeh,Mcgill University Health Centre,CA,Aesthetic Surgery Journal,Artificial Intelligence in Healthcare and Education,39,196,5,0.2
P0797,https://openalex.org/W4392881223,The application of multimodal large language models in medicine,2024,Jianing Qiu,Chinese University Of Hong Kong,HK,The Lancet Regional Health - Western Pacific,Artificial Intelligence in Healthcare and Education,15,7,3,0.3333333333333333
P0798,https://openalex.org/W4226250038,Critical appraisal of artificial intelligence-based prediction models for cardiovascular disease,2022,Maarten Van Smeden,University Medical Center Utrecht,NL,European Heart Journal,Artificial Intelligence in Healthcare and Education,120,85,11,0.0909090909090909
P0799,https://openalex.org/W4386893326,Evaluating ChatGPT Efficacy in Navigating the Spanish Medical Residency Entrance Examination (MIR): A New Horizon for AI in Clinical Medicine,2023,Francisco Guillen-Grima,Centro De Investigación Biomédica En Red De Epidemiología Y Salud Pública,ES,Preprints.org,Artificial Intelligence in Healthcare and Education,1,41,10,0.1
P0800,https://openalex.org/W2996347561,Natural language processing for automated detection of incidental durotomy,2019,Aditya V. Karhade,Brigham And Women'S Hospital,US,The Spine Journal,Artificial Intelligence in Healthcare and Education,62,34,13,0.0769230769230769
P0801,https://openalex.org/W3193637582,The impact of artificial intelligence on clinical education: perceptions of postgraduate trainee doctors in London (UK) and recommendations for trainers,2021,Maya Banerjee,University College London,GB,BMC Medical Education,Artificial Intelligence in Healthcare and Education,133,31,11,0.0909090909090909
P0802,https://openalex.org/W4388287351,Capabilities of GPT-4 in ophthalmology: an analysis of model entropy and progress towards human-level medical question answering,2023,Fares Antaki,Centre Hospitalier De L’Université De Montréal,CA,British Journal of Ophthalmology,Artificial Intelligence in Healthcare and Education,70,25,8,0.125
P0804,https://openalex.org/W4400119997,Detecting Algorithmic Errors and Patient Harms for AI-Enabled Medical Devices in Randomized Controlled Trials: Protocol for a Systematic Review,2024,Aditya U Kale,Nihr Birmingham Biomedical Research Centre,GB,JMIR Research Protocols,Artificial Intelligence in Healthcare and Education,1,38,10,0.1
P0805,https://openalex.org/W4387950352,Artificial intelligence and increasing misinformation,2023,Scott Monteith,Michigan State University,US,The British Journal of Psychiatry,Artificial Intelligence in Healthcare and Education,119,3,6,0.1666666666666666
P0807,https://openalex.org/W4386781106,"Accuracy, Reliability, and Comprehensibility of ChatGPT-Generated Medical Responses for Patients With Nonalcoholic Fatty Liver Disease",2023,Nicola Pugliese,Humanitas University,IT,Clinical Gastroenterology and Hepatology,Artificial Intelligence in Healthcare and Education,64,6,14,0.0714285714285714
